DimB_SK,businessname,dbaname,legalowner,namelast,namefirst,address,city,state,zip,property_id,dayphn,Latitude,Longitude,BusinessConcat
3000132,Au Bon Pain,,ONE-01 MERRIMAC LLC,AU BON PAIN #526,(LAURA),101  Merrimac ST,Boston,MA,02114,94693,+16174232100,0,0,Au Bon PainAU BON PAIN #526(LAURA)94693
3000133,Au Bon Pain,,AU BON PAIN CO  INC. #508 (LAURA),AU BON PAIN CO INC. #508,(LAURA),75  Francis ST,Boston,MA,02115,158148,+16174232100,0,0,Au Bon PainAU BON PAIN CO INC. #508(LAURA)158148
3000134,Au Bon Pain,,AU BON PAIN CO.  INC #533,AU BON PAIN CO. INC #533,"",189   Massachusetts AVE,Boston,MA,02115,158374,+16174232100,0,0,Au Bon PainAU BON PAIN CO. INC #533158374
3000135,Au Bon Pain,,AU BON PAIN CO.  INC. (#117),AU BON PAIN CO. INC.,(#117),53   State ST,Boston,MA,02109,157026,+16174232100,0,0,Au Bon PainAU BON PAIN CO. INC.(#117)157026
3000136,Au Bon Pain,,CHILDRENS HOSPITAL MED CTR,AU BON PAIN CO. INC.,(LAURA),17  Blackfan St,Boston,MA,02115,153922,+16174232100,0,0,Au Bon PainAU BON PAIN CO. INC.(LAURA)153922
3000137,Au Bon Pain,,CHILDRENS HOSPITAL MED CTR,AU BON PAIN CO. LAURA BETLOW,"",17  Blackfan St,Boston,MA,02115,153922,+16174232100,0,0,Au Bon PainAU BON PAIN CO. LAURA BETLOW153922
3000138,Au Bon Pain,,NEW ENGLAND MEDICAL CENTER,AU BON PAIN CO.#176,ATTN: LAURA,800  Washington ST,Boston,MA,02111,145764,+16174232100,0,0,Au Bon PainAU BON PAIN CO.#176ATTN: LAURA145764
3000139,Au Bon Pain,,SEVENTY 5-101 FEDERAL ST LLC,AU BON PAIN CO.INC. #23,(LAURA),75   Federal ST,Boston,MA,02110,57320,+16174232100,0,0,Au Bon PainAU BON PAIN CO.INC. #23(LAURA)57320
3000140,Au Bon Pain,,SLOANE ENTERPRISES LLC,AU BON PAIN INC.,(LAURA),431   Boylston ST,Boston,MA,02116,18327,+16174232100,0,0,Au Bon PainAU BON PAIN INC.(LAURA)18327
3000141,Au Bon Pain,,LEGAL SEAFOODS INC.RISK/B ENEFITS,Mumtaz,Tabbassum,26   Park PLZ,Boston,MA,02116,156025,+16174232100,0,0,Au Bon PainMumtazTabbassum156025
3000142,Au Bon Pain,,RUGGERI,Mumtaz,Tabbassum,90  Oliver ST,Boston,MA,02110,156963,+16174232100,0,0,Au Bon PainMumtazTabbassum156963
3000143,Audubon,,HERMAN THOMAS D,Thicker Than Water Inc.,"",838   Beacon ST,Boston,MA,02215,12259,+16174211910,42.34741,-71.10321,AudubonThicker Than Water Inc.12259
3000144,"Auntie Anne's Pretzels/ Carvel",,"PAPA GINO'S/D'ANGELO",Fresh Dining Concepts LLC,"",700   Atlantic AVE,Boston,MA,02110,156723,+16318975251,0,0,"Auntie Anne's Pretzels/ CarvelFresh Dining Concepts LLC156723"
3000145,Avana Express Bar,,"",Lin,Jin Teng,40   Harrison AVE,Boston,MA,02111,340723,+19173531653,42.351624,-71.061017,Avana Express BarLinJin Teng340723
3000146,Avana Market Place,,BEACH STREET MANAGEMENT INC,Boston Chinatown Plaza Inc.,"",40   Harrison AVE,Boston,MA,02111,69834,+16174263331,42.351664,-71.060968,Avana Market PlaceBoston Chinatown Plaza Inc.69834
3000147,Azama Grill,,SANDER MARCEL,Azama Grill Inc.,"",44  Harvard AVE,Allston,MA,02134,70391,+16174477646,42.354462,-71.13227,Azama GrillAzama Grill Inc.70391
3000148,B & G OYSTERS LTD.,,FAEM PROPERTIES XI LLC,550 TREMONT L L C,"",550   Tremont ST,Roxbury,MA,02116,137629,+16174230550,42.343895,-71.071263,B & G OYSTERS LTD.550 TREMONT L L C137629
3000149,B U-100 Baystate Dining Cafe/Multi Purpose,,,Trustees of Boston University,Director of Safety & Sanitation,100  Bay State RD,Boston,MA,02215,342937,+16173532947,0,0,B U-100 Baystate Dining Cafe/Multi PurposeTrustees of Boston UniversityDirector of Safety & Sanitation342937
3000150,B. Good,,,Akil,Anthony,1   Citywide ST,Boston,MA,02128,0,+10000000000,42.364539,-71.021817,B. GoodAkilAnthony0
3000151,B. Good,,"O'GANESON ANNA S.",B.Good LLC,Anthony Ackil,84   Summer ST,Boston,MA,02110,155814,+10000000000,42.364539,-71.021817,B. GoodB.Good LLCAnthony Ackil155814
3000152,B. Good,,,B.Good LLC,Anthony Ackil,50  Northern AVE,Boston,MA,02210,352772,+10000000000,42.364539,-71.021817,B. GoodB.Good LLCAnthony Ackil352772
3000153,B. Good,,ONE-31 DARTMOUTH STREET LLC,B.Good LLC,Anthony Ackil,131  Dartmouth ST,Boston,MA,02116,46311,+10000000000,42.364539,-71.021817,B. GoodB.Good LLCAnthony Ackil46311
3000154,B. Good,,,Delaware North,Att: Accounts Payable,100   Terminal RD,East Boston,MA,02128,341357,+10000000000,42.364539,-71.021817,B. GoodDelaware NorthAtt: Accounts Payable341357
3000155,B. Good Burger,,ROTENBERG FAY TRST,B.Good LLC,Anthony Ackil,665   Boylston ST,Boston,MA,02116,18372,+17163679342,0,0,B. Good BurgerB.Good LLCAnthony Ackil18372
3000156,B. Good Burger,,,Delaware North,Attn: Licensing,200   Terminal RD,East Boston,MA,02128,341353,+17163679342,0,0,B. Good BurgerDelaware NorthAttn: Licensing341353
3000157,B. U. Einsteins Bagels,,ARAMARK CORPORATION,Trustees of Boston University,Director of Safety & Sanitation,685  Commonwealth AVE,Boston,MA,02215,157907,+16173532947,42.350117,-71.104278,B. U. Einsteins BagelsTrustees of Boston UniversityDirector of Safety & Sanitation157907
3000158,B.H.C.C. Coffee Shop,,,Aladdin Food Management Services,Business Tax Department,250  Rutherford AV,Charlestown,MA,02129,395006,+16172282335,0,0,B.H.C.C. Coffee ShopAladdin Food Management ServicesBusiness Tax Department395006
3000159,B.U. SCHOOL OF MANAGEMENT,,,Trustees of Boston University,Director of Safety & Sanitation,595   Commonwealth AVE,Boston,MA,02215,155950,+16173532947,42.349583,-71.099785,B.U. SCHOOL OF MANAGEMENTTrustees of Boston UniversityDirector of Safety & Sanitation155950
3000160,B.U. WEST CAMPUS,,BONZ RICHARD E,Trustees of Boston University,Director of Safety & Sanitation,278   Babcock ST,Allston,MA,02134,7411,+16173532947,42.3532,-71.1221,B.U. WEST CAMPUSTrustees of Boston UniversityDirector of Safety & Sanitation7411
3000161,B.U.Dining Srvices-1st fl.,,,Trustees of Boston University,Director of Safety & Sanitation,100  Bay State RD,Boston,MA,02215,342937,+16173532947,0,0,B.U.Dining Srvices-1st fl.Trustees of Boston UniversityDirector of Safety & Sanitation342937
3000162,B.U.Dining Srvices-2nd fl.,,,Trustees of Boston University,Director of Safety & Sanitation,100  Bay State RD,Boston,MA,02215,342937,+16173532947,0,0,B.U.Dining Srvices-2nd fl.Trustees of Boston UniversityDirector of Safety & Sanitation342937
3000163,BACCO RISTORANTE & BAR,,BUBEN PATRICK,BUBEN,PATRICK,107   Salem ST,Boston,MA,02113,121692,+16176292622,42.36418,-71.05538,BACCO RISTORANTE & BARBUBENPATRICK121692
3000164,BACKWOODS PIZZA,,,Brittes,Marcelo,539   Dudley ST,Roxbury,MA,02119,156012,+16174457400,42.321739,-71.072511,BACKWOODS PIZZABrittesMarcelo156012
3000165,BACKWOODS PIZZA,,,FRANK TINGOS,"",539   Dudley ST,Roxbury,MA,02119,156012,+16174457400,42.321739,-71.072511,BACKWOODS PIZZAFRANK TINGOS156012
3000166,BALE RESTAURANT,,NGUYEN JENNIFER,NGUYEN,JENNIFER,1052   Dorchester AVE,Dorchester,MA,02125,156182,+16174799006,42.314791,-71.056611,BALE RESTAURANTNGUYENJENNIFER156182
3000167,BANGKOK BISTRO,,,DULYAWAT MULMING PRES.,"",1952   Beacon ST,Brighton,MA,02135,156235,+16177109104,42.349345,-71.156794,BANGKOK BISTRODULYAWAT MULMING PRES.156235
3000168,BANGKOK BISTRO,,CUMBERLAND FARMS INC,Phanphit Inc.,Dulyawat Mulming,433   Washington ST,Brighton,MA,02135,143543,+16177109104,42.349345,-71.156794,BANGKOK BISTROPhanphit Inc.Dulyawat Mulming143543
3000169,BARNES & NOBLE BOOKSELLERS (R),,GILLETTE CAFETERIA EDWARD C. COLEMAN,BARNES & NOBLE BOOKSELLERS INC,EXPENSE #2115,800   Boylston ST,Boston,MA,02199,157244,+15163387007,42.347296,-71.081457,BARNES & NOBLE BOOKSELLERS (R)BARNES & NOBLE BOOKSELLERS INCEXPENSE #2115157244
3000170,"BARNEY'S GRILL",,,KILDER CARDONA,"",299   Havre ST,East Boston,MA,02128,156023,+10000000000,42.376526,-71.033798,"BARNEY'S GRILLKILDER CARDONA156023"
3000171,"BARRY'S BOOTCAMP",,"",BBCB L L C,"",38   Chauncy ST,Boston,MA,02111,205525,+19787588311,42.348545,-71.077314,"BARRY'S BOOTCAMPBBCB L L C205525"
3000172,"BARRY'S BOOTCAMP",,,Martin,Dustin,10   Huntington AVE,Boston,MA,02116,76236,+19787588311,42.348545,-71.077314,"BARRY'S BOOTCAMPMartinDustin76236"
3000173,BATTERY WHARF HOTEL BOSTON WATERFRONT,,"",Battery Wharf Hotel,Att: Accounts Payable,2  Battery WHF,Boston,MA,02109,172851,+16179949000,42.367173,-71.050159,BATTERY WHARF HOTEL BOSTON WATERFRONTBattery Wharf HotelAtt: Accounts Payable172851
3000174,BB.Q Chicken,,,JSM 636 Group Inc.,Accounts Payable,636  Beacon ST,Boston,MA,02215,352141,+10000000000,0,0,BB.Q ChickenJSM 636 Group Inc.Accounts Payable352141
3000175,BBQ Chicken,,,Kim,Hyung Bong,182   Harvard AVE,Boston,MA,02134,404394,+16177873003,0,0,BBQ ChickenKimHyung Bong404394
3000176,BEACON HILL HOTEL & BISTRO,,TWENTY 5 CHARLES ST LLC,25 CHARLES STREET,L L C,25   Charles ST,Boston,MA,02114,29144,+16177237575,0,0,BEACON HILL HOTEL & BISTRO25 CHARLES STREETL L C29144
3000177,BEACON HILL HOTEL & BISTRO,,,25 Charles St. Property Com. LLC,Att: Accounts Payable,25   Charles ST,Boston,MA,02114,364451,+16177237575,0,0,BEACON HILL HOTEL & BISTRO25 Charles St. Property Com. LLCAtt: Accounts Payable364451
3000178,BEACON HILL HOTEL & BISTRO,,TWENTY 5 CHARLES ST LLC,25 Charles on the Hill LLC,Alexander Saunders,25   Charles ST,Boston,MA,02114,29144,+16177237575,0,0,BEACON HILL HOTEL & BISTRO25 Charles on the Hill LLCAlexander Saunders29144
3000179,BEANTOWN BURRITO,,WATERMARK DONUT COMPANY,MARLENE DAVIDOWITZ,TREAS.,340  Longwood AVE,Boston,MA,02115,156613,+17813567770,42.338284,-71.106989,BEANTOWN BURRITOMARLENE DAVIDOWITZTREAS.156613
3000180,BERKELEY PERK CAFE,,TSE JORDAN,JOHN MANNING,BERKELEY PERK CAFE,69   Berkeley ST,Boston,MA,02116,15038,+16174260673,42.34678,-71.07061,BERKELEY PERK CAFEJOHN MANNINGBERKELEY PERK CAFE15038
3000181,BIG DADDY HOT DOGS,,MASS. GENERAL HOSPITAL  (SS/INDOOR),Burrell,Douglas,10  Whittier PL,Boston,MA,02114,157202,+16179572755,42.365678,-71.066648,BIG DADDY HOT DOGSBurrellDouglas157202
3000182,BILLY TSE RESTAURANT,,COMMBOS LP,TSE BILLY,"",240   Commercial ST,Boston,MA,02109,36254,+16179665334,42.36385,-71.05146,BILLY TSE RESTAURANTTSE BILLY36254
3000183,"BILLY'S TEXAS B.B.Q.",,FIVE30 WASHINGTON ST LLC,KONSTANDINIDIS,VASILIOS,530   Washington ST,Dorchester,MA,02124,146103,+16172886161,42.29298,-71.07162,"BILLY'S TEXAS B.B.Q.KONSTANDINIDISVASILIOS146103"
3000184,BIRCH STREET BISTRO,,GREELEY THOMAS J AKA JR,MARK GARUPI,"",14   Birch RD,West Roxbury,MA,02132,15542,+16179225666,42.26346,-71.15857,BIRCH STREET BISTROMARK GARUPI15542
3000185,"BISHOP'S MEDITERRANEAN",,,MGJG L L C,"",70  Staniford ST,Boston,MA,02114,157194,+16177423300,42.362733,-71.06423,"BISHOP'S MEDITERRANEANMGJG L L C157194"
3000186,"BK's Pub",,KEITH ROBERT,KEITH,ROBERT,4272   Washington ST,Roslindale,MA,02131,158144,+16173250928,42.285083,-71.129349,"BK's PubKEITHROBERT158144"
3000187,BLUE STAR RESTAURANT,,NORE JANET F,IGLI TASEE,"",11   Corinth ST,Roslindale,MA,02131,42862,+16173239638,42.28641,-71.13043,BLUE STAR RESTAURANTIGLI TASEE42862
3000188,BO9/CO9/Y7,,JACK LYONS  MANAGER,ARAMARK,"",4  Jersey ST,Boston,MA,02215,156417,+16175366683,42.346723,-71.09868,BO9/CO9/Y7ARAMARK156417
3000189,BON APPETIT RESTAURANT,,BEAUSEJOUR,BEAUSEJOUR,CHARLOT,1138   Blue Hill AVE,Dorchester,MA,02124,157568,+16178255544,42.285777,-71.09125,BON APPETIT RESTAURANTBEAUSEJOURCHARLOT157568
3000190,"BOS' Sichuan Taste",,MENG,Zhou,Xiang,204   Harvard AVE,Allston,MA,02134,157764,+16175667344,42.349958,-71.130478,"BOS' Sichuan TasteZhouXiang157764"
3000191,BOSTON BACK BAY HILTON,,HILTON SYSTEMS INC,PIM TRS Boston,Back Bay LLC,40   Dalton ST,Boston,MA,02115,45831,+16172361100,42.34645,-71.08526,BOSTON BACK BAY HILTONPIM TRS BostonBack Bay LLC45831
3000192,BOSTON COLLEGE CLUB,,ONE HUNDRED FEDERAL ST LPS,Boston College Inc.,Club at,100   Federal ST,Boston,MA,02110,57150,+10005238188,42.35477,-71.05613,BOSTON COLLEGE CLUBBoston College Inc.Club at57150
3000193,BOSTON SAIL LOFT,,TIPPING,TIPPING,JAMES,80  Atlantic AVE,Boston,MA,02110,156482,+16172277280,42.362516,-71.050719,BOSTON SAIL LOFTTIPPINGJAMES156482
3000194,BOURBON ST. CAFE,,MCCOY RICHARD,MEI,MEI,417   Washington ST,Boston,MA,02108,157146,+10004518032,42.35583,-71.0604,BOURBON ST. CAFEMEIMEI157146
3000195,BPL Newsfeed Cafe,,,The Uncatered Affair Corp.,"",700   Boylston ST,Boston,MA,02116,156199,+17819829333,42.349231,-71.078658,BPL Newsfeed CafeThe Uncatered Affair Corp.156199
3000196,"BREADWINNERS/STARBUCK'S",,,Trustees of Boston University,Director of Safety & Sanitation,595   Commonwealth AVE,Boston,MA,02215,155950,+16173532947,42.349583,-71.099785,"BREADWINNERS/STARBUCK'STrustees of Boston UniversityDirector of Safety & Sanitation155950"
3000197,BRICCO Restaurant/Bakery,,,DEPASQUALE,FRANK,239   Hanover ST,Boston,MA,02113,155944,+16178809919,42.363081,-71.054948,BRICCO Restaurant/BakeryDEPASQUALEFRANK155944
3000198,BRIGHAM CIRCLE CHINESE FOOD,,,Qiu,Jia Xin,728   Huntington AVE,Boston,MA,02115,155913,+16172782000,42.333793,-71.105138,BRIGHAM CIRCLE CHINESE FOODQiuJia Xin155913
3000199,BRIGHTON HOUSE OF PIZZA,,HELIOS REAL ESTATE,CHRISANTHOS GERONTIDIS,"",212  Market ST,Brighton,MA,02135,90178,+16172540938,42.355172,-71.149372,BRIGHTON HOUSE OF PIZZACHRISANTHOS GERONTIDIS90178
3000200,BRIGHTON HOUSE OF PIZZA,,"",Jankulla,Petrika,218   Market ST,Brighton,MA,02135,167411,+16172540938,42.355172,-71.149372,BRIGHTON HOUSE OF PIZZAJankullaPetrika167411
3000201,"BROADWAY'S BEST PIZZA",,,Yalcinkaya,Ismail,483 E Broadway,South Boston,MA,02127,156388,+16172681228,42.335274,-71.04559,"BROADWAY'S BEST PIZZAYalcinkayaIsmail156388"
3000202,BROWN SUGAR CAFE,,,CAROLINE S. JOLLIFFE,"",129   Jersey ST,Boston,MA,02215,158053,+16177874242,42.352262,-71.121849,BROWN SUGAR CAFECAROLINE S. JOLLIFFE158053
3000203,BROWN SUGAR CAFE,,CAROLINE S. JOLLIFFE,CAROLINE S. JOLLIFFE,PRES.,1033  Commonwealth AVE,Boston,MA,02215,157617,+16177874242,42.352262,-71.121849,BROWN SUGAR CAFECAROLINE S. JOLLIFFEPRES.157617
3000204,BROWN SUGAR CAFE,,CAROLINE S. JOLLIFFE,Pinyochon,Sudamanee,1033  Commonwealth AVE,Boston,MA,02215,157617,+16177874242,42.352262,-71.121849,BROWN SUGAR CAFEPinyochonSudamanee157617
3000205,BTM Cafe,,,"Brigham & Women's Hospital",Ken Coder,60  Fenwood RD,Boston,MA,02115,347439,+16177327493,0,0,"BTM CafeBrigham & Women's HospitalKen Coder347439"
3000206,BUKHARA INDIAN BISTRO,,BRUCE THERESA,AMRIK SINGH PABLA,"",701   Centre ST,Jamaica Plain,MA,02130,28172,+16176333975,42.300583,-71.112757,BUKHARA INDIAN BISTROAMRIK SINGH PABLA28172
3000207,BUKHARA INDIAN BISTRO,,FRASER WILLIAM C TS,Pabla,Manraj,3698   Washington ST,Jamaica Plain,MA,02130,144968,+16176333975,42.300583,-71.112757,BUKHARA INDIAN BISTROPablaManraj144968
3000208,Back Bay Sandwich,,"",Naz Eats L L C,"",31   Saint James AVE,Boston,MA,02116,304225,+16174511561,42.35091,-71.07152,Back Bay SandwichNaz Eats L L C304225
3000209,Back Bay Social Club,,DHANDA 867 BOYLSTON ST LPS,c/o Lyons Group,"",867   Boylston ST,Boston,MA,02116,18414,+16175232727,42.34874,-71.083445,Back Bay Social Clubc/o Lyons Group18414
3000210,Back Deck,,"",Back Deck Inc.,c/o Fajitas & Ritas,10   West ST,Boston,MA,02111,172982,+16174261266,42.354426,-71.062191,Back DeckBack Deck Inc.c/o Fajitas & Ritas172982
3000211,Bailey and Sage,,GILLETTE CAFETERIA EDWARD C. COLEMAN,Kaplan,Michael,800   Boylston ST,Boston,MA,02199,157244,+18573503032,42.35477,-71.05613,Bailey and SageKaplanMichael157244
3000212,Bailey and Sage,,,Kaplan,Michael,2  International PL,Boston,MA,02110,355511,+18573503032,42.35477,-71.05613,Bailey and SageKaplanMichael355511
3000213,Bailey and Sage,,ONE HUNDRED FEDERAL ST LPS,Kaplan,Michael,100   Federal ST,Boston,MA,02110,57150,+18573503032,42.35477,-71.05613,Bailey and SageKaplanMichael57150
3000214,Bain Capital (40th Fl),,ONE HUNDRED & 200 CLARENDON,Group NAD,Compass,200   Clarendon ST,Boston,MA,02116,33209,+16175162000,42.34921,-71.07513,Bain Capital (40th Fl)Group NADCompass33209
3000215,Balance Patch,,,1031 Inc.,Peter Lind,1031  Commonwealth Av,Boston,MA,02215,414826,+10000000000,0,0,Balance Patch1031 Inc.Peter Lind414826
3000216,Bamboo Thai Restaurant,,,Pukchanka,Nunnaputt,1616   Commonwealth AVE,Boston,MA,02135,408957,+16178988846,0,0,Bamboo Thai RestaurantPukchankaNunnaputt408957
3000217,Bambu,,,Pham,Dang,287  Adams ST,Dorchester,MA,02122,421205,+15088084895,0,0,BambuPhamDang421205
3000218,Ban Toi Restaurant,,,Nguyen,Chieu B.,1035   Dorchester AVE,Dorchester,MA,02125,155971,+18573616945,42.315341,-71.056869,Ban Toi RestaurantNguyenChieu B.155971
3000219,Bangkok Pinto,,,Bangkok Pinto Inc.,Jakkrit Daranuwat,1041   Tremont ST,Mission Hill,MA,02120,136794,+16174425555,42.336599,-71.085748,Bangkok PintoBangkok Pinto Inc.Jakkrit Daranuwat136794
3000220,Banh Mi Huong Que,,,Van Tran,Cuong,696  Washington ST,Boston,MA,02111,158284,+16179590309,42.351119,-71.062679,Banh Mi Huong QueVan TranCuong158284
3000221,Banh Mi Oi,,,Le,Anh,1759  Centre ST,West Roxbury,MA,02132,351854,+16173250946,0,0,Banh Mi OiLeAnh351854
3000222,Banh Mi Or,,,LeLe Associates,Haley Tran,44   School ST,Boston,MA,02108,356636,+17813784022,0,0,Banh Mi OrLeLe AssociatesHaley Tran356636
3000223,Bani Restaurant,,PANAGOS GEORGE TS,RESTAURANT LLC,BANI,4541   Washington ST,Roslindale,MA,02131,145300,+16174690294,42.278345,-71.137197,Bani RestaurantRESTAURANT LLCBANI145300
3000224,Banners Kitchen and Tap,,"",Patina Restaurant Group LLC,Att: Licensing,80   Causeway ST,Boston,MA,02114,340676,+10000000000,42.365678,-71.061705,Banners Kitchen and TapPatina Restaurant Group LLCAtt: Licensing340676
3000225,Banyan Bar & Refuge,,"",Gullo,Rebecca  Owner,537   Tremont ST,Boston,MA,02116,340800,+16178694951,42.344711,-71.071404,Banyan Bar & RefugeGulloRebecca  Owner340800
3000226,Bar A Vin 1855,,"",1855 Inc.,Att: Accounts Payable,259   Newbury ST,Boston,MA,02116,168058,+16175874222,42.349646,-71.083221,Bar A Vin 18551855 Inc.Att: Accounts Payable168058
3000227,Bar Lyon,,,Roiff,Paul,1750   Washington ST,Boston,MA,02118,370552,+16177332393,0,0,Bar LyonRoiffPaul370552
3000228,Bar Mezzana,,,Macklin,Jefferson,360  Harrison AVE,Roxbury,MA,02118,419370,+16175301770,0,0,Bar MezzanaMacklinJefferson419370
3000229,Bar Volpe,,,Akunowicz,karen,170 W Broadway,South Boston,MA,02127,21394,+16173723190,42.3405,-71.05288,Bar VolpeAkunowiczkaren21394
3000230,Barcelona Restaurant,,"",Barcelona Restaurants LLC,Att: Licensing,503  Tremont ST,Boston,MA,02116,341128,+12032991415,42.344923,-71.070755,Barcelona RestaurantBarcelona Restaurants LLCAtt: Licensing341128
3000231,Bartaco,,,Bartaco Fort Point LLC,Sabato Sagaria  Pres.,25  Thomson PL,Boston,MA,02210,355868,+10000000000,0,0,BartacoBartaco Fort Point LLCSabato Sagaria  Pres.355868
3000232,Basho Express,,,Chow,Jenny,685  Commonwealth AV,Boston,MA,02215,41223,+16172307017,42.350149,-71.104511,Basho ExpressChowJenny41223
3000233,Basho Japanese Brasserie,,BDC SUMMER ST 121A LP,Huang,Jack,245   Summer ST,Boston,MA,02210,131985,+16178598886,42.344147,-71.098428,Basho Japanese BrasserieHuangJack131985
3000234,Basho Japanese Brasserie,,,Jack Huang,"",1310  Boylston ST,Boston,MA,02215,340893,+16178598886,42.344147,-71.098428,Basho Japanese BrasserieJack Huang340893
3000235,Basho Japanese Sushi@B.U.(G.S.U.),,ARA SERVICES /DAVID WEIR,Jack Huang,"",775  Commonwealth AVE,Boston,MA,02215,157395,+16172621338,42.350873,-71.108963,Basho Japanese Sushi@B.U.(G.S.U.)Jack Huang157395
3000236,Basile- Fine Italian Kitchen,,,Namaha Capital LLC,Att: Accounts Payable,162  Columbus AVE,Boston,MA,02116,156280,+16173500007,42.349256,-71.070608,Basile- Fine Italian KitchenNamaha Capital LLCAtt: Accounts Payable156280
3000237,Battery Wharf Hotel,,,Westmont Hospitality LLC,Att: Accounts Payable,3   Battery WHF,Boston,MA,02109,345275,+16179949000,0,0,Battery Wharf HotelWestmont Hospitality LLCAtt: Accounts Payable345275
3000238,Beacon Cafe @Univ. of Mass Boston,,FOLLETT COLLEGE STORES #530,Sodexo,Gen. Academic Bldg.,100  William T Morrissey BLVD,Dorchester,MA,02125,155810,+16172875082,42.313144,-71.038947,Beacon Cafe @Univ. of Mass BostonSodexoGen. Academic Bldg.155810
3000239,Beacon Hill Pub,,BORNSTEIN BARRY,BORNSTEIN,BARRY,149   Charles ST,Boston,MA,02114,158142,+16179083110,42.36045,-71.070563,Beacon Hill PubBORNSTEINBARRY158142
3000240,Beacon Hill Pub,,"",Beacon Hill Pub LLC,"",147   Charles ST,Boston,MA,02114,163174,+16179083110,42.36045,-71.070563,Beacon Hill PubBeacon Hill Pub LLC163174
3000241,Bean & Leaf Cafe,,,CHRISTINE LEONE,"",20   Custom House ST,Boston,MA,02111,157482,+15089420923,42.358135,-71.053058,Bean & Leaf CafeCHRISTINE LEONE157482
3000242,Beantown Pastrami,,,Langhan,Joseph,100  Hanover ST,Boston,MA,02108,355634,+16179430705,0,0,Beantown PastramiLanghanJoseph355634
3000243,Beantown Pho & Grill,,BILL FRANKLIN G TRSTS,Nutchaya,Tasanont,272   Newbury ST,Boston,MA,02116,101485,+16174709940,42.34912,-71.08342,Beantown Pho & GrillNutchayaTasanont101485
3000244,"Beantown Pub/Ziggy's Coffee Bar",,COLUCCI JOSEPH,Bostworth Place Inc.,Roger Zeghibe,100   Tremont ST,Boston,MA,02108,157329,+16174260111,42.357232,-71.060979,"Beantown Pub/Ziggy's Coffee BarBostworth Place Inc.Roger Zeghibe157329"
3000245,Bell In Hand,,FIFTY FIVE UNION LLC,OLD COLONIAL CORP.,"",45   Union ST,Boston,MA,02108,139294,+16172272098,42.3616,-71.05706,Bell In HandOLD COLONIAL CORP.139294
3000246,Bella Vista,,PEZZANO FRANK ETAL,PEZZANO,FRANK,288   Hanover ST,Boston,MA,02113,69101,+10000000000,42.36402,-71.0545,Bella VistaPEZZANOFRANK69101
3000247,"Ben & Jerry's",,EURO REALTY LTD PARTNERSHIP,BOSTON SCOOP SHOPS INC.,"",174   Newbury ST,Boston,MA,02116,101380,+16175365456,42.35031,-71.079,"Ben & Jerry'sBOSTON SCOOP SHOPS INC.101380"
