DimB_SK,DimL_SK,DimV_SK,ViolationLevel
3000042,2000564,100356,2
3000042,2000564,100358,1
3000042,2000564,100365,2
3000042,2000564,100366,1
3000042,2000564,100369,2
3000042,2000564,100372,1
3000042,2000564,100374,1
3000042,2000564,100392,3
3000042,2000564,100413,0
3000042,2000564,100416,3
3000043,2001328,100000,0
3000043,2001328,100033,1
3000043,2001328,100044,1
3000043,2001328,100062,1
3000043,2001328,100102,2
3000043,2001328,100239,3
3000043,2001328,100260,1
3000043,2001328,100350,1
3000043,2001328,100369,2
3000043,2001328,100376,1
3000043,2001328,100416,3
3000044,2001329,100000,0
3000044,2001329,100060,2
3000044,2001329,100062,1
3000044,2001329,100228,2
3000044,2001329,100260,1
3000044,2001329,100355,2
3000045,2000896,100000,0
3000045,2000896,100001,3
3000045,2000896,100009,1
3000045,2000896,100014,3
3000045,2000896,100017,1
3000045,2000896,100018,1
3000045,2000896,100023,1
3000045,2000896,100024,1
3000045,2000896,100025,1
3000045,2000896,100028,3
3000045,2000896,100031,1
3000045,2000896,100032,1
3000045,2000896,100033,1
3000045,2000896,100035,1
3000045,2000896,100036,1
3000045,2000896,100037,1
3000045,2000896,100038,1
3000045,2000896,100043,2
3000045,2000896,100044,1
3000045,2000896,100049,3
3000045,2000896,100051,1
3000045,2000896,100054,3
3000045,2000896,100055,1
3000045,2000896,100057,1
3000045,2000896,100058,1
3000045,2000896,100059,1
3000045,2000896,100060,2
3000045,2000896,100062,1
3000045,2000896,100064,1
3000045,2000896,100066,1
3000045,2000896,100069,3
3000045,2000896,100075,1
3000045,2000896,100306,1
3000045,2000896,100376,1
3000045,2000896,100417,3
3000045,2000896,100420,3
3000046,2001822,100000,0
3000046,2001822,100102,2
3000046,2001822,100128,1
3000046,2001822,100130,1
3000046,2001822,100139,1
3000046,2001822,100167,3
3000046,2001822,100168,2
3000046,2001822,100199,1
3000046,2001822,100221,1
3000046,2001822,100256,2
3000046,2001822,100260,1
3000046,2001822,100271,1
3000046,2001822,100312,1
3000046,2001822,100335,1
3000046,2001822,100358,1
3000046,2001822,100369,2
3000046,2001822,100372,1
3000046,2001822,100380,1
3000047,2000640,100000,0
3000047,2000640,100009,1
3000047,2000640,100017,1
3000047,2000640,100018,1
3000047,2000640,100023,1
3000047,2000640,100024,1
3000047,2000640,100031,1
3000047,2000640,100032,1
3000047,2000640,100033,1
3000047,2000640,100035,1
3000047,2000640,100037,1
3000047,2000640,100038,1
3000047,2000640,100041,3
3000047,2000640,100042,1
3000047,2000640,100043,2
3000047,2000640,100044,1
3000047,2000640,100061,1
3000047,2000640,100062,1
3000047,2000640,100063,1
3000047,2000640,100064,1
3000047,2000640,100065,1
3000047,2000640,100067,1
3000047,2000640,100075,1
3000047,2000640,100417,3
3000047,2000640,100420,3
3000048,2000673,100000,0
3000048,2000673,100013,3
3000048,2000673,100014,3
3000048,2000673,100017,1
3000048,2000673,100018,1
3000048,2000673,100019,1
3000048,2000673,100023,1
3000048,2000673,100025,1
3000048,2000673,100028,3
3000048,2000673,100029,3
3000048,2000673,100031,1
3000048,2000673,100032,1
3000048,2000673,100033,1
3000048,2000673,100038,1
3000048,2000673,100041,3
3000048,2000673,100042,1
3000048,2000673,100043,2
3000048,2000673,100044,1
3000048,2000673,100045,1
3000048,2000673,100047,1
3000048,2000673,100055,1
3000048,2000673,100056,1
3000048,2000673,100061,1
3000048,2000673,100062,1
3000048,2000673,100063,1
3000048,2000673,100064,1
3000048,2000673,100065,1
3000048,2000673,100077,1
3000048,2000673,100168,2
3000048,2000673,100198,1
3000048,2000673,100203,1
3000048,2000673,100205,1
3000048,2000673,100206,2
3000048,2000673,100227,2
3000048,2000673,100243,1
3000048,2000673,100256,2
3000048,2000673,100260,1
3000048,2000673,100358,1
3000048,2000673,100376,1
3000048,2000673,100420,3
3000049,2000729,100000,0
3000049,2000729,100006,2
3000049,2000729,100009,1
3000049,2000729,100013,3
3000049,2000729,100014,3
3000049,2000729,100017,1
3000049,2000729,100018,1
3000049,2000729,100019,1
3000049,2000729,100021,3
3000049,2000729,100023,1
3000049,2000729,100024,1
3000049,2000729,100025,1
3000049,2000729,100030,3
3000049,2000729,100031,1
3000049,2000729,100032,1
3000049,2000729,100033,1
3000049,2000729,100036,1
3000049,2000729,100037,1
3000049,2000729,100038,1
3000049,2000729,100041,3
3000049,2000729,100042,1
3000049,2000729,100043,2
3000049,2000729,100044,1
3000049,2000729,100045,1
3000049,2000729,100051,1
3000049,2000729,100053,3
3000049,2000729,100054,3
3000049,2000729,100055,1
3000049,2000729,100056,1
3000049,2000729,100057,1
3000049,2000729,100060,2
3000049,2000729,100061,1
3000049,2000729,100062,1
3000049,2000729,100063,1
3000049,2000729,100064,1
3000049,2000729,100065,1
3000049,2000729,100066,1
3000049,2000729,100075,1
3000049,2000729,100077,1
3000049,2000729,100102,2
3000049,2000729,100127,2
3000049,2000729,100143,1
3000049,2000729,100168,2
3000049,2000729,100175,1
3000049,2000729,100205,1
3000049,2000729,100208,2
3000049,2000729,100227,2
3000049,2000729,100256,2
3000049,2000729,100306,1
3000049,2000729,100356,2
3000049,2000729,100369,2
3000049,2000729,100417,3
3000049,2000729,100420,3
3000050,2000645,100000,0
3000050,2000645,100003,3
3000050,2000645,100005,2
3000050,2000645,100012,3
3000050,2000645,100013,3
3000050,2000645,100014,3
3000050,2000645,100018,1
3000050,2000645,100023,1
3000050,2000645,100025,1
3000050,2000645,100030,3
3000050,2000645,100032,1
3000050,2000645,100033,1
3000050,2000645,100036,1
3000050,2000645,100041,3
3000050,2000645,100042,1
3000050,2000645,100043,2
3000050,2000645,100044,1
3000050,2000645,100045,1
3000050,2000645,100049,3
3000050,2000645,100051,1
3000050,2000645,100055,1
3000050,2000645,100059,1
3000050,2000645,100062,1
3000050,2000645,100064,1
3000050,2000645,100071,3
3000050,2000645,100260,1
3000050,2000645,100277,1
3000050,2000645,100335,1
3000050,2000645,100372,1
3000050,2000645,100408,1
3000050,2000645,100417,3
3000051,2001998,100084,2
3000051,2001998,100108,3
3000051,2001998,100129,3
3000051,2001998,100137,1
3000051,2001998,100165,2
3000051,2001998,100166,3
3000051,2001998,100168,2
3000051,2001998,100175,1
3000051,2001998,100178,2
3000051,2001998,100220,2
3000051,2001998,100226,2
3000051,2001998,100234,1
3000051,2001998,100260,1
3000051,2001998,100304,2
3000051,2001998,100306,1
3000051,2001998,100335,1
3000051,2001998,100356,2
3000052,2002733,100000,0
3000052,2002733,100009,1
3000052,2002733,100013,3
3000052,2002733,100017,1
3000052,2002733,100021,3
3000052,2002733,100023,1
3000052,2002733,100025,1
3000052,2002733,100032,1
3000052,2002733,100033,1
3000052,2002733,100036,1
3000052,2002733,100042,1
3000052,2002733,100043,2
3000052,2002733,100044,1
3000052,2002733,100045,1
3000052,2002733,100046,1
3000052,2002733,100051,1
3000052,2002733,100059,1
3000052,2002733,100060,2
3000052,2002733,100061,1
3000052,2002733,100062,1
3000052,2002733,100063,1
3000052,2002733,100064,1
3000052,2002733,100069,3
3000052,2002733,100075,1
3000052,2002733,100166,3
3000052,2002733,100181,1
3000052,2002733,100188,1
3000052,2002733,100227,2
3000052,2002733,100239,3
3000052,2002733,100256,2
3000052,2002733,100260,1
3000052,2002733,100294,2
3000052,2002733,100306,1
3000052,2002733,100317,1
3000052,2002733,100318,1
3000052,2002733,100323,1
3000052,2002733,100333,1
3000052,2002733,100340,1
3000052,2002733,100367,1
3000052,2002733,100371,1
3000052,2002733,100372,1
3000052,2002733,100416,3
3000052,2002733,100417,3
3000053,2002224,100000,0
3000054,2000785,100000,0
3000054,2000785,100009,1
3000054,2000785,100014,3
3000054,2000785,100017,1
3000054,2000785,100018,1
3000054,2000785,100021,3
3000054,2000785,100023,1
3000054,2000785,100024,1
3000054,2000785,100025,1
3000054,2000785,100028,3
3000054,2000785,100029,3
3000054,2000785,100030,3
3000054,2000785,100031,1
3000054,2000785,100032,1
3000054,2000785,100033,1
3000054,2000785,100035,1
3000054,2000785,100036,1
3000054,2000785,100037,1
3000054,2000785,100038,1
3000054,2000785,100040,1
3000054,2000785,100041,3
3000054,2000785,100042,1
3000054,2000785,100043,2
3000054,2000785,100044,1
3000054,2000785,100045,1
3000054,2000785,100046,1
3000054,2000785,100049,3
3000054,2000785,100051,1
3000054,2000785,100054,3
3000054,2000785,100055,1
3000054,2000785,100056,1
3000054,2000785,100058,1
3000054,2000785,100060,2
3000054,2000785,100062,1
3000054,2000785,100063,1
3000054,2000785,100064,1
3000054,2000785,100065,1
3000054,2000785,100066,1
3000054,2000785,100067,1
3000054,2000785,100070,3
3000054,2000785,100071,3
3000054,2000785,100075,1
3000054,2000785,100083,1
3000054,2000785,100084,2
3000054,2000785,100102,2
3000054,2000785,100128,1
3000054,2000785,100129,3
3000054,2000785,100130,1
3000054,2000785,100139,1
3000054,2000785,100164,1
3000054,2000785,100166,3
3000054,2000785,100168,2
3000054,2000785,100205,1
3000054,2000785,100206,2
3000054,2000785,100226,2
3000054,2000785,100227,2
3000054,2000785,100228,2
3000054,2000785,100234,1
3000054,2000785,100243,1
3000054,2000785,100256,2
3000054,2000785,100260,1
3000054,2000785,100306,1
3000054,2000785,100333,1
3000054,2000785,100356,2
3000054,2000785,100358,1
3000054,2000785,100360,1
3000054,2000785,100366,1
3000054,2000785,100408,1
3000054,2000785,100417,3
3000054,2000785,100418,3
3000054,2000785,100420,3
3000055,2000659,100000,0
3000055,2000659,100007,3
3000055,2000659,100013,3
3000055,2000659,100014,3
3000055,2000659,100017,1
3000055,2000659,100018,1
3000055,2000659,100019,1
3000055,2000659,100021,3
3000055,2000659,100022,1
3000055,2000659,100023,1
3000055,2000659,100028,3
3000055,2000659,100029,3
3000055,2000659,100032,1
3000055,2000659,100033,1
3000055,2000659,100037,1
3000055,2000659,100038,1
3000055,2000659,100040,1
3000055,2000659,100041,3
3000055,2000659,100042,1
3000055,2000659,100044,1
3000055,2000659,100045,1
3000055,2000659,100047,1
3000055,2000659,100051,1
3000055,2000659,100054,3
3000055,2000659,100055,1
3000055,2000659,100060,2
3000055,2000659,100061,1
3000055,2000659,100062,1
3000055,2000659,100063,1
3000055,2000659,100064,1
3000055,2000659,100065,1
3000055,2000659,100074,1
3000055,2000659,100075,1
3000055,2000659,100139,1
3000055,2000659,100335,1
3000055,2000659,100413,0
3000056,2000598,100000,0
3000056,2000598,100009,1
3000056,2000598,100012,3
3000056,2000598,100014,3
3000056,2000598,100016,3
3000056,2000598,100017,1
3000056,2000598,100018,1
3000056,2000598,100019,1
3000056,2000598,100023,1
3000056,2000598,100028,3
3000056,2000598,100031,1
3000056,2000598,100032,1
3000056,2000598,100033,1
3000056,2000598,100036,1
3000056,2000598,100037,1
3000056,2000598,100038,1
3000056,2000598,100041,3
3000056,2000598,100042,1
3000056,2000598,100043,2
3000056,2000598,100044,1
3000056,2000598,100045,1
3000056,2000598,100051,1
3000056,2000598,100054,3
3000056,2000598,100055,1
3000056,2000598,100060,2
3000056,2000598,100062,1
3000056,2000598,100063,1
3000056,2000598,100064,1
3000056,2000598,100066,1
3000056,2000598,100068,1
3000056,2000598,100070,3
3000056,2000598,100074,1
3000056,2000598,100075,1
3000056,2000598,100084,2
3000056,2000598,100127,2
3000056,2000598,100158,3
3000056,2000598,100166,3
3000056,2000598,100227,2
3000056,2000598,100239,3
3000056,2000598,100256,2
3000056,2000598,100415,3
3000056,2000598,100416,3
3000056,2000598,100417,3
3000056,2000598,100420,3
3000057,2000682,100000,0
3000057,2000682,100006,2
3000057,2000682,100012,3
3000057,2000682,100013,3
3000057,2000682,100014,3
3000057,2000682,100017,1
3000057,2000682,100018,1
3000057,2000682,100019,1
3000057,2000682,100023,1
3000057,2000682,100030,3
3000057,2000682,100031,1
3000057,2000682,100032,1
3000057,2000682,100033,1
3000057,2000682,100035,1
3000057,2000682,100036,1
3000057,2000682,100037,1
3000057,2000682,100038,1
3000057,2000682,100040,1
3000057,2000682,100041,3
3000057,2000682,100042,1
3000057,2000682,100044,1
3000057,2000682,100046,1
3000057,2000682,100048,1
3000057,2000682,100051,1
3000057,2000682,100053,3
3000057,2000682,100055,1
3000057,2000682,100056,1
3000057,2000682,100058,1
3000057,2000682,100059,1
3000057,2000682,100060,2
3000057,2000682,100061,1
3000057,2000682,100062,1
3000057,2000682,100064,1
3000057,2000682,100066,1
3000057,2000682,100071,3
3000057,2000682,100075,1
3000057,2000682,100408,1
3000057,2000682,100415,3
3000057,2000682,100416,3
3000057,2000682,100417,3
3000057,2000682,100420,3
3000058,2001078,100000,0
3000058,2001078,100017,1
3000058,2001078,100019,1
3000058,2001078,100021,3
3000058,2001078,100023,1
3000058,2001078,100025,1
3000058,2001078,100029,3
3000058,2001078,100030,3
3000058,2001078,100031,1
3000058,2001078,100032,1
3000058,2001078,100033,1
3000058,2001078,100036,1
3000058,2001078,100037,1
3000058,2001078,100041,3
3000058,2001078,100042,1
3000058,2001078,100043,2
3000058,2001078,100044,1
3000058,2001078,100045,1
3000058,2001078,100046,1
3000058,2001078,100051,1
3000058,2001078,100055,1
3000058,2001078,100058,1
3000058,2001078,100060,2
3000058,2001078,100061,1
3000058,2001078,100062,1
3000058,2001078,100063,1
3000058,2001078,100064,1
3000058,2001078,100065,1
3000058,2001078,100073,3
3000058,2001078,100074,1
3000058,2001078,100075,1
3000058,2001078,100099,1
3000058,2001078,100102,2
3000058,2001078,100108,3
3000058,2001078,100128,1
3000058,2001078,100130,1
3000058,2001078,100139,1
3000058,2001078,100163,3
3000058,2001078,100175,1
3000058,2001078,100188,1
3000058,2001078,100198,1
3000058,2001078,100199,1
3000058,2001078,100228,2
3000058,2001078,100234,1
3000058,2001078,100260,1
3000058,2001078,100289,2
3000058,2001078,100300,1
3000058,2001078,100306,1
3000058,2001078,100335,1
3000058,2001078,100356,2
3000058,2001078,100366,1
3000058,2001078,100417,3
3000058,2001078,100420,3
3000059,2000833,100000,0
3000059,2000833,100014,3
3000059,2000833,100023,1
3000059,2000833,100025,1
3000059,2000833,100029,3
3000059,2000833,100033,1
3000059,2000833,100038,1
3000059,2000833,100040,1
3000059,2000833,100043,2
3000059,2000833,100044,1
3000059,2000833,100045,1
3000059,2000833,100051,1
3000059,2000833,100055,1
3000059,2000833,100062,1
3000059,2000833,100063,1
3000059,2000833,100070,3
3000059,2000833,100071,3
3000060,2002675,100000,0
3000060,2002675,100001,3
3000060,2002675,100006,2
3000060,2002675,100009,1
3000060,2002675,100014,3
3000060,2002675,100023,1
3000060,2002675,100025,1
3000060,2002675,100027,3
3000060,2002675,100028,3
3000060,2002675,100029,3
3000060,2002675,100032,1
3000060,2002675,100033,1
3000060,2002675,100037,1
3000060,2002675,100041,3
3000060,2002675,100042,1
3000060,2002675,100043,2
3000060,2002675,100044,1
3000060,2002675,100048,1
3000060,2002675,100051,1
3000060,2002675,100054,3
3000060,2002675,100055,1
3000060,2002675,100058,1
3000060,2002675,100059,1
3000060,2002675,100060,2
3000060,2002675,100062,1
3000060,2002675,100063,1
3000060,2002675,100064,1
3000060,2002675,100065,1
3000060,2002675,100066,1
3000060,2002675,100075,1
3000060,2002675,100078,1
3000060,2002675,100146,1
3000060,2002675,100166,3
3000060,2002675,100178,2
3000060,2002675,100191,1
3000060,2002675,100234,1
3000060,2002675,100237,2
3000060,2002675,100306,1
3000060,2002675,100335,1
3000060,2002675,100340,1
3000060,2002675,100355,2
3000060,2002675,100356,2
3000060,2002675,100408,1
3000060,2002675,100413,0
3000060,2002675,100416,3
3000060,2002675,100417,3
3000060,2002675,100418,3
3000061,2001069,100000,0
3000061,2001069,100013,3
3000061,2001069,100014,3
3000061,2001069,100023,1
3000061,2001069,100033,1
3000061,2001069,100036,1
3000061,2001069,100037,1
3000061,2001069,100038,1
3000061,2001069,100041,3
3000061,2001069,100064,1
3000061,2001069,100066,1
3000061,2001069,100071,3
3000062,2002891,100000,0
3000062,2002891,100013,3
3000062,2002891,100017,1
3000062,2002891,100019,1
3000062,2002891,100021,3
3000062,2002891,100023,1
3000062,2002891,100032,1
3000062,2002891,100033,1
3000062,2002891,100037,1
3000062,2002891,100038,1
3000062,2002891,100044,1
3000062,2002891,100045,1
3000062,2002891,100054,3
3000062,2002891,100055,1
3000062,2002891,100060,2
3000062,2002891,100064,1
3000062,2002891,100065,1
3000062,2002891,100071,3
3000062,2002891,100075,1
3000063,2002007,100000,0
3000063,2002007,100137,1
3000063,2002007,100176,2
3000063,2002007,100234,1
3000063,2002007,100260,1
3000063,2002007,100333,1
3000063,2002007,100335,1
3000063,2002007,100341,1
3000063,2002007,100374,1
3000063,2002007,100413,0
3000064,2002787,100000,0
3000064,2002787,100009,1
3000064,2002787,100012,3
3000064,2002787,100013,3
3000064,2002787,100014,3
3000064,2002787,100023,1
3000064,2002787,100025,1
3000064,2002787,100028,3
3000064,2002787,100032,1
3000064,2002787,100033,1
3000064,2002787,100036,1
3000064,2002787,100037,1
3000064,2002787,100038,1
3000064,2002787,100041,3
3000064,2002787,100043,2
3000064,2002787,100044,1
3000064,2002787,100045,1
3000064,2002787,100046,1
3000064,2002787,100051,1
3000064,2002787,100054,3
3000064,2002787,100055,1
3000064,2002787,100060,2
3000064,2002787,100061,1
3000064,2002787,100062,1
